Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Recojo en tienda""))",Firefox 133.0,,,27-11-2024 12:55:46,27-11-2024 12:55:47,"0,435s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/a_Entrega a domicilio""))",Firefox 133.0,,,27-11-2024 12:55:47,27-11-2024 12:55:47,"0,546s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_CARN EXT_txt_consignado_dni""), ""71735786"")",Firefox 133.0,,,27-11-2024 12:55:47,27-11-2024 12:55:48,"0,517s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/button_CONTINUAR""))",Firefox 133.0,,,27-11-2024 12:55:48,27-11-2024 12:55:50,"1,871s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/a_Eliminar""))",Firefox 133.0,,,27-11-2024 12:55:50,27-11-2024 12:55:57,"6,839s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/button_IR A PAGAR S 18.60""))",Firefox 133.0,,,27-11-2024 12:55:57,27-11-2024 12:55:57,"0,651s",PASSED
delay(5),Firefox 133.0,,,27-11-2024 12:55:57,27-11-2024 12:56:02,"5,006s",PASSED
"scrollToElement(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Medios de pago/button_PAGAR""), 0)",Firefox 133.0,,,27-11-2024 12:56:02,27-11-2024 12:56:06,"4,014s",PASSED
"verifyElementText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Medios de pago/button_PAGAR""), ""PAGAR"")",Firefox 133.0,,,27-11-2024 12:56:06,27-11-2024 12:56:06,"0,120s",FAILED
,,,,,,,
Test Cases/2.Positivos/2.1Paquete/Origen-Provincia/Difuninado-Consignado,Firefox 133.0,,,27-11-2024 12:56:06,27-11-2024 12:57:07,"1m - 0,478s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.1Principal/Principal-home""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 12:56:07,27-11-2024 12:56:15,"8,143s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.1Principal/Selec_paquete""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 12:56:15,27-11-2024 12:56:20,"4,846s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.2Tipo_Doc/1.DNI""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 12:56:20,27-11-2024 12:56:31,"11,325s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Seleccionar artculo""))",Firefox 133.0,,,27-11-2024 12:56:31,27-11-2024 12:56:31,"0,460s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_ACCESORIOS Y EQUIPOS ELECTRONICOS""))",Firefox 133.0,,,27-11-2024 12:56:31,27-11-2024 12:56:32,"0,446s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_UTILES DE OFICINA_txt_paquete_articulo""), ""PRUEBAs"")",Firefox 133.0,,,27-11-2024 12:56:32,27-11-2024 12:56:32,"0,470s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_UTILES DE OFICINA_txt_paquete_valor""), ""20"")",Firefox 133.0,,,27-11-2024 12:56:32,27-11-2024 12:56:33,"0,476s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/b_1Kg""))",Firefox 133.0,,,27-11-2024 12:56:33,27-11-2024 12:56:33,"0,649s",PASSED
"scrollToElement(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_LIMA (1)""), 0)",Firefox 133.0,,,27-11-2024 12:56:33,27-11-2024 12:56:34,"0,535s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_LIMA (1)""))",Firefox 133.0,,,27-11-2024 12:56:34,27-11-2024 12:56:35,"0,641s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/a_ICA""))",Firefox 133.0,,,27-11-2024 12:56:35,27-11-2024 12:56:35,"0,443s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_ICA""))",Firefox 133.0,,,27-11-2024 12:56:35,27-11-2024 12:56:35,"0,445s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Ingrese el punto de llegada""))",Firefox 133.0,,,27-11-2024 12:56:35,27-11-2024 12:56:36,"0,610s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_AMAZONAS - BAGUA - BAGUA""))",Firefox 133.0,,,27-11-2024 12:56:36,27-11-2024 12:56:37,"0,494s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Tipo de entrega""))",Firefox 133.0,,,27-11-2024 12:56:37,27-11-2024 12:56:37,"0,448s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/a_Recojo en tienda""))",Firefox 133.0,,,27-11-2024 12:56:37,27-11-2024 12:56:37,"0,469s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Tienda""))",Firefox 133.0,,,27-11-2024 12:56:37,27-11-2024 12:56:39,"1,843s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_BAGUA CHICA - BAGUA - PJ ALFONSO UGART_d3a165""))",Firefox 133.0,,,27-11-2024 12:56:39,27-11-2024 12:56:40,"0,449s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Tipo De Documento_1""))",Firefox 133.0,,,27-11-2024 12:56:40,27-11-2024 12:56:40,"0,449s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/a_DNI""))",Firefox 133.0,,,27-11-2024 12:56:40,27-11-2024 12:56:41,"0,443s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_CARN EXT_txt_consignado_dni""), ""71735785"")",Firefox 133.0,,,27-11-2024 12:56:41,27-11-2024 12:56:41,"0,487s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_RIOS""), 0)",Firefox 133.0,,,27-11-2024 12:56:41,27-11-2024 12:56:42,"1,252s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/div_RIOS""), 0)",Firefox 133.0,,,27-11-2024 12:56:42,27-11-2024 12:56:43,"0,235s",PASSED
"scrollToElement(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/button_CONTINUAR""), 0)",Firefox 133.0,,,27-11-2024 12:56:43,27-11-2024 12:56:43,"0,239s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/button_CONTINUAR""))",Firefox 133.0,,,27-11-2024 12:56:43,27-11-2024 12:56:43,"0,459s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/button_IR A PAGAR S 14.50""))",Firefox 133.0,,,27-11-2024 12:56:43,27-11-2024 12:56:47,"3,886s",PASSED
delay(3),Firefox 133.0,,,27-11-2024 12:56:47,27-11-2024 12:56:50,"3,003s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/input_Tienes envos con recojo en tienda, se_b85f5d""), ""1"")",Firefox 133.0,,,27-11-2024 12:56:50,27-11-2024 12:56:51,"0,678s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/input_Tienes envos con recojo en tienda, se_af5936""), ""1"")",Firefox 133.0,,,27-11-2024 12:56:51,27-11-2024 12:56:52,"0,907s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/input_Tienes envos con recojo en tienda, se_653975""), ""1"")",Firefox 133.0,,,27-11-2024 12:56:52,27-11-2024 12:56:53,"0,866s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/input_Tienes envos con recojo en tienda, se_8615a0""), ""1"")",Firefox 133.0,,,27-11-2024 12:56:53,27-11-2024 12:56:54,"0,883s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Confirma tus datos/center_Aceptar""))",Firefox 133.0,,,27-11-2024 12:56:54,27-11-2024 12:56:54,"0,705s",PASSED
"scrollToElement(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Medios de pago/button_PAGAR""), 0)",Firefox 133.0,,,27-11-2024 12:56:54,27-11-2024 12:57:02,"7,973s",PASSED
"verifyElementPresent(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Medios de pago/button_PAGAR""), 0)",Firefox 133.0,,,27-11-2024 12:57:02,27-11-2024 12:57:02,"0,026s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.3Pago_POS/Pago-exitoso""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 12:57:02,27-11-2024 12:57:07,"4,619s",PASSED
,,,,,,,
Test Cases/2.Positivos/2.1Paquete/Origen-Provincia/Agregar-Envios,Firefox 133.0,,,27-11-2024 12:57:07,27-11-2024 12:58:31,"1m - 24,622s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.1Principal/Principal-home""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 12:57:07,27-11-2024 12:57:15,"8,533s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.1Principal/Selec_paquete""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 12:57:15,27-11-2024 12:57:19,"3,829s",PASSED
"callTestCase(findTestCase(""1.Inicio/1.2Tipo_Doc/2.DNI_Colab""), [:], STOP_ON_FAILURE)",Firefox 133.0,,,27-11-2024 12:57:19,27-11-2024 12:57:32,"13,069s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Seleccionar artculo""))",Firefox 133.0,,,27-11-2024 12:57:32,27-11-2024 12:57:33,"0,766s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_ACCESORIOS Y EQUIPOS ELECTRONICOS""))",Firefox 133.0,,,27-11-2024 12:57:33,27-11-2024 12:57:34,"0,444s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_UTILES DE OFICINA_txt_paquete_articulo""), ""PRUEBAs"")",Firefox 133.0,,,27-11-2024 12:57:34,27-11-2024 12:57:34,"0,469s",PASSED
"setText(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/input_UTILES DE OFICINA_txt_paquete_valor""), ""20"")",Firefox 133.0,,,27-11-2024 12:57:34,27-11-2024 12:57:35,"0,469s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/b_1Kg""))",Firefox 133.0,,,27-11-2024 12:57:35,27-11-2024 12:57:35,"0,655s",PASSED
"scrollToElement(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_LIMA (1)""), 0)",Firefox 133.0,,,27-11-2024 12:57:35,27-11-2024 12:57:36,"0,531s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_LIMA (1)""))",Firefox 133.0,,,27-11-2024 12:57:36,27-11-2024 12:57:36,"0,675s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/a_TRUJILLO""))",Firefox 133.0,,,27-11-2024 12:57:36,27-11-2024 12:57:37,"0,467s",PASSED
"click(findTestObject(""Object Repository/Destinos/Page_Olva Courier  Datos Personales/button_TRUJILLO""))",Firefox 133.0,,,27-11-2024 12:57:37,27-11-2024 12:57:42,"4,953s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Ingrese el punto de llegada""))",Firefox 133.0,,,27-11-2024 12:57:42,27-11-2024 12:57:43,"0,680s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_AMAZONAS - BAGUA - BAGUA""))",Firefox 133.0,,,27-11-2024 12:57:43,27-11-2024 12:57:43,"0,529s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Tipo de entrega""))",Firefox 133.0,,,27-11-2024 12:57:43,27-11-2024 12:57:43,"0,454s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/a_Recojo en tienda""))",Firefox 133.0,,,27-11-2024 12:57:43,27-11-2024 12:57:44,"0,495s",PASSED
"click(findTestObject(""Object Repository/Positivos/Page_Olva Courier  Datos Personales/span_Tienda""))",Firefox 133.0,,,27-11-2024 12:57:44,27-11-2024 12:57:46,"1,649s",PASSED
